InstanceName;InstancePath;sumCj;fonction objective (sum wjUj);fonction objective MIP;N;n;m;HighSpeed Scheduling;LowSpeed Scheduling;Heuristic name;Heuristic description;time;deviation;precision
instance4_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance4_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3474.5;139;1;60;30;2;"M0 : 28, 60, 54, 56, 47, 8, 24, 58, 15, 29, 45, 30, 50, 13, 31, 39, 19, 49, 12, 46 | ";"M0 : 6, 27, 1, 42, 4, 3, 18, 26, 34, 44 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";2.6e-05;13800;0.00719424
instance5_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance5_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3046.5;122;1;60;30;2;"M0 : 27, 52, 48, 47, 10, 25, 36, 46, 34, 40, 24, 35, 55, 13, 43, 41, 56, 33, 29, 31 | ";"M0 : 22, 57, 12, 21, 20, 15, 19, 5, 28, 11 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.5e-05;12100;0.00819672
instance6_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance6_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2345.5;132;1;60;30;2;"M0 : 7, 12, 19, 50, 46, 20, 21, 28, 51, 2, 6, 8, 30, 59, 34, 55, 5, 10, 32, 18 | ";"M0 : 35, 53, 1, 14, 17, 54, 52, 31, 57, 15 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;13100;0.00757576
instance7_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance7_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2730.5;97;1;60;30;2;"M0 : 22, 53, 57, 8, 54, 29, 30, 15, 6, 45, 31, 48, 13, 12, 46, 39, 37, 24, 25, 35 | ";"M0 : 16, 60, 7, 17, 58, 19, 9, 40, 50, 52 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;9600;0.0103093
instance8_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance8_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3185.5;171;1;60;30;2;"M0 : 12, 23, 58, 18, 20, 47, 19, 35, 27, 29, 13, 8, 10, 53, 11, 40, 24, 34, 50, 57 | ";"M0 : 25, 36, 44, 59, 16, 17, 26, 30, 55, 1 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.7e-05;17000;0.00584795
instance9_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance9_n_30_N_60_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3538.5;140;1;60;30;2;"M0 : 53, 17, 15, 56, 33, 55, 22, 6, 32, 10, 57, 44, 5, 42, 45, 54, 9, 40, 28, 59 | ";"M0 : 3, 49, 19, 8, 27, 35, 47, 60, 20, 31 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;13900;0.00714286
instance0_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance0_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3048.5;142;1;60;30;2;"M0 : 32, 20, 48, 58, 55, 30, 16, 11, 1, 8, 28, 43, 29, 56, 25, 12, 53, 41, 38, 59 | ";"M0 : 21, 19, 57, 23, 10, 6, 54, 40, 37, 26 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;14100;0.00704225
instance1_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance1_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3281.5;135;1;60;30;2;"M0 : 19, 14, 21, 42, 5, 26, 12, 37, 23, 2, 45, 9, 49, 44, 30, 58, 11, 13, 34, 54 | ";"M0 : 60, 24, 39, 29, 53, 59, 33, 46, 38, 56 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;13400;0.00740741
instance2_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance2_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;4097.5;154;1;60;30;2;"M0 : 52, 34, 6, 12, 20, 28, 56, 7, 57, 44, 24, 29, 30, 22, 33, 8, 39, 43, 10, 38 | ";"M0 : 50, 51, 3, 4, 9, 53, 59, 36, 26, 18 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.3e-05;15300;0.00649351
instance3_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance3_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3168;130;1;60;30;2;"M0 : 13, 45, 16, 27, 46, 59, 19, 3, 5, 48, 24, 44, 10, 41, 15, 4, 34, 1, 56, 9 | ";"M0 : 37, 20, 53, 42, 49, 31, 47, 7, 43, 60 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";2.8e-05;12900;0.00769231
instance4_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance4_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2768.5;135;1;60;30;2;"M0 : 28, 17, 19, 18, 13, 29, 4, 52, 16, 35, 60, 42, 32, 48, 34, 25, 41, 9, 33, 12 | ";"M0 : 14, 53, 2, 57, 55, 36, 6, 15, 54, 37 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3e-05;13400;0.00740741
instance5_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance5_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3189.5;123;1;60;30;2;"M0 : 19, 20, 51, 32, 49, 53, 27, 26, 55, 34, 56, 57, 28, 11, 24, 47, 52, 48, 13, 36 | ";"M0 : 58, 15, 29, 6, 22, 8, 42, 35, 25, 59 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";3.5e-05;12200;0.00813008
instance6_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance6_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;4080.5;140;1;60;30;2;"M0 : 30, 46, 12, 31, 10, 2, 34, 14, 13, 38, 42, 56, 6, 7, 5, 32, 1, 59, 24, 26 | ";"M0 : 58, 50, 47, 57, 23, 18, 53, 39, 60, 20 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;13900;0.00714286
instance7_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance7_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3777.5;159;1;60;30;2;"M0 : 13, 52, 47, 37, 11, 18, 14, 34, 59, 46, 40, 35, 43, 48, 39, 3, 45, 56, 7, 42 | ";"M0 : 49, 60, 12, 54, 53, 25, 2, 19, 15, 23 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.7e-05;15800;0.00628931
instance8_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance8_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2329;128;1;60;30;2;"M0 : 53, 46, 44, 57, 21, 55, 37, 54, 45, 28, 38, 9, 22, 48, 13, 58, 39, 17, 8, 6 | ";"M0 : 43, 42, 25, 11, 4, 24, 3, 47, 60, 50 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;12700;0.0078125
instance9_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance9_n_30_N_60_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3667.5;135;1;60;30;2;"M0 : 35, 50, 42, 7, 36, 48, 23, 45, 25, 34, 17, 28, 54, 13, 51, 27, 56, 47, 10, 57 | ";"M0 : 5, 14, 26, 3, 20, 52, 37, 60, 8, 53 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.8e-05;13400;0.00740741
instance0_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance0_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2932.5;158;1;60;30;2;"M0 : 41, 9, 23, 10, 37, 54, 22, 7, 21, 8, 12, 18, 46, 16, 1, 32, 43, 6, 3, 59 | ";"M0 : 30, 48, 55, 24, 44, 49, 56, 39, 5, 34 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.7e-05;15700;0.00632911
instance1_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance1_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2871.5;148;1;60;30;2;"M0 : 24, 36, 13, 8, 18, 41, 57, 47, 39, 45, 23, 31, 37, 59, 44, 33, 19, 60, 27, 10 | ";"M0 : 5, 54, 4, 2, 50, 16, 11, 32, 29, 22 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;14700;0.00675676
instance2_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance2_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2804;127;1;60;30;2;"M0 : 6, 34, 12, 41, 59, 53, 15, 38, 18, 5, 54, 36, 8, 19, 55, 21, 27, 23, 10, 46 | ";"M0 : 26, 43, 42, 31, 48, 44, 25, 24, 50, 47 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;12600;0.00787402
instance3_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance3_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2178;115;1;60;30;2;"M0 : 8, 43, 29, 7, 5, 4, 48, 12, 32, 19, 10, 28, 50, 6, 22, 24, 21, 49, 30, 40 | ";"M0 : 1, 9, 37, 44, 26, 14, 54, 25, 60, 23 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.7e-05;11400;0.00869565
instance4_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance4_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3205.5;152;1;60;30;2;"M0 : 57, 10, 27, 22, 44, 23, 41, 14, 36, 51, 48, 46, 31, 9, 25, 32, 52, 34, 11, 2 | ";"M0 : 12, 53, 58, 3, 40, 24, 59, 20, 33, 55 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";4.7e-05;15100;0.00657895
instance5_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance5_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3448;154;1;60;30;2;"M0 : 11, 28, 49, 56, 27, 31, 36, 37, 17, 46, 8, 34, 9, 60, 15, 20, 25, 12, 50, 24 | ";"M0 : 13, 44, 39, 30, 1, 43, 53, 33, 48, 10 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.7e-05;15300;0.00649351
instance6_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance6_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;4340;172;1;60;30;2;"M0 : 59, 1, 27, 40, 54, 60, 19, 32, 52, 33, 17, 46, 12, 9, 4, 23, 36, 14, 30, 50 | ";"M0 : 53, 3, 56, 45, 15, 42, 2, 44, 34, 18 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;17100;0.00581395
instance7_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance7_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2468;129;1;60;30;2;"M0 : 47, 9, 23, 19, 31, 1, 59, 17, 55, 22, 50, 53, 21, 28, 42, 33, 41, 27, 26, 18 | ";"M0 : 5, 13, 34, 56, 39, 15, 35, 54, 60, 6 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.8e-05;12800;0.00775194
instance8_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance8_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2766.5;135;1;60;30;2;"M0 : 3, 20, 14, 58, 6, 54, 23, 36, 24, 55, 35, 28, 19, 15, 26, 33, 16, 12, 46, 31 | ";"M0 : 21, 18, 22, 50, 40, 53, 48, 49, 30, 27 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.7e-05;13400;0.00740741
instance9_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance9_n_30_N_60_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2573;155;1;60;30;2;"M0 : 36, 29, 19, 31, 3, 10, 27, 60, 47, 37, 54, 8, 25, 22, 39, 20, 55, 30, 57, 33 | ";"M0 : 38, 51, 35, 40, 53, 28, 23, 2, 11, 52 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.7e-05;15400;0.00645161
instance0_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance0_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3802.5;198;1;60;30;2;"M0 : 30, 39, 46, 33, 2, 13, 49, 47, 56, 42, 14, 29, 36, 48, 9, 60, 28, 20, 22, 1 | ";"M0 : 7, 37, 53, 50, 3, 24, 57, 5, 31, 17 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.7e-05;19700;0.00505051
instance1_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance1_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2547.5;155;1;60;30;2;"M0 : 57, 8, 2, 34, 7, 13, 31, 38, 37, 5, 26, 36, 12, 4, 16, 22, 47, 53, 3, 44 | ";"M0 : 48, 40, 25, 28, 6, 32, 19, 46, 52, 55 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;15400;0.00645161
instance2_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance2_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2053;99;1;60;30;2;"M0 : 29, 4, 39, 5, 36, 1, 8, 24, 27, 3, 32, 20, 40, 13, 31, 49, 11, 26, 53, 16 | ";"M0 : 18, 22, 14, 41, 25, 56, 35, 30, 15, 45 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.7e-05;9800;0.010101
instance3_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance3_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2426;154;1;60;30;2;"M0 : 15, 39, 9, 24, 59, 38, 57, 22, 30, 33, 53, 21, 17, 46, 29, 42, 43, 36, 26, 55 | ";"M0 : 58, 14, 28, 56, 16, 52, 8, 2, 5, 47 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;15300;0.00649351
instance4_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance4_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3272;142;1;60;30;2;"M0 : 11, 60, 41, 24, 50, 5, 27, 44, 58, 55, 31, 45, 38, 47, 17, 33, 46, 37, 52, 23 | ";"M0 : 53, 54, 19, 42, 25, 12, 6, 56, 34, 7 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.7e-05;14100;0.00704225
instance5_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance5_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2734.5;161;1;60;30;2;"M0 : 57, 48, 52, 18, 3, 20, 21, 11, 41, 25, 55, 49, 44, 9, 56, 47, 4, 36, 5, 13 | ";"M0 : 27, 31, 17, 35, 28, 24, 26, 60, 34, 30 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.7e-05;16000;0.00621118
instance6_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance6_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;3499;162;1;60;30;2;"M0 : 45, 20, 11, 3, 21, 16, 4, 9, 57, 2, 12, 5, 41, 42, 26, 27, 10, 54, 25, 50 | ";"M0 : 17, 48, 24, 23, 33, 35, 44, 7, 29, 58 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;16100;0.00617284
instance7_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\instances60job\performances\instance7_n_30_N_60_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt;2824;145;1;60;30;2;"M0 : 41, 52, 30, 44, 13, 32, 22, 11, 45, 2, 47, 3, 40, 31, 50, 9, 17, 36, 5, 8 | ";"M0 : 48, 43, 51, 58, 16, 53, 46, 18, 7, 57 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;14400;0.00689655
