InstanceName;InstancePath;sumCj;fonction objective (sum wjUj);fonction objective MIP;N;n;m;HighSpeed Scheduling;LowSpeed Scheduling;Heuristic name;Heuristic description;time;deviation;precision
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_3_N_15_tf_1.0_rdd_0.8_mMax_2_m0_2\instance2.txt;9;0;0;15;3;4;"M0 : 12, 7 | M1 : 0, 2 | ";"M0 :  | M1 :  | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;0;1;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_3_N_15_tf_1.0_rdd_0.8_mMax_2_m0_2\instance3.txt;24.5;0;0;15;3;4;"M0 : 11, 12 | M1 : 0, 8 | ";"M0 :  | M1 :  | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";9e-06;0;1;
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_3_N_15_tf_1.0_rdd_0.8_mMax_2_m0_2\instance4.txt;36;2;0;15;3;4;"M0 : 15, 2 | M1 : 0, 13 | ";"M0 :  | M1 :  | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1e-05;1;0;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_3_N_15_tf_1.0_rdd_1.0_mMax_2_m0_2\instance0.txt;7.5;0;0;15;3;4;"M0 : 13, 6 | M1 : 0, 3 | ";"M0 :  | M1 :  | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;0;1;
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_3_N_15_tf_1.0_rdd_1.0_mMax_2_m0_2\instance1.txt;35.5;0;0;15;3;4;"M0 : 1, 15 | M1 : 0, 7 | ";"M0 :  | M1 :  | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;0;1;
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_3_N_15_tf_1.0_rdd_1.0_mMax_2_m0_2\instance2.txt;24.5;0;0;15;3;4;"M0 : 13, 6 | M1 : 0, 5 | ";"M0 :  | M1 :  | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";9e-06;0;1;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_3_N_15_tf_1.0_rdd_1.0_mMax_2_m0_2\instance3.txt;31.5;7;0;15;3;4;"M0 : 11, 15 | M1 : 0, 12 | ";"M0 :  | M1 :  | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";9e-06;1;0;
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_3_N_15_tf_1.0_rdd_1.0_mMax_2_m0_2\instance4.txt;36.5;0;0;15;3;4;"M0 : 4, 3 | M1 : 0, 11 | ";"M0 :  | M1 :  | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";9e-06;0;1;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.2_mMax_2_m0_2\instance0.txt;782.5;30;30;15;15;4;"M0 : 12, 3, 7, 2, 14, 11 | M1 : 0, 13, 1, 4, 15, 10 | ";"M0 : 9, 6 | M1 : 5, 8 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.4e-05;0;1
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.2_mMax_2_m0_2\instance1.txt;792;32;31;15;15;4;"M0 : 8, 9, 2, 7, 6, 10 | M1 : 0, 3, 14, 5, 4, 15 | ";"M0 : 1, 13 | M1 : 11, 12 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";7e-06;0.0322581;0.96875
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.2_mMax_2_m0_2\instance2.txt;1197.5;55;55;15;15;4;"M0 : 2, 10, 12, 1, 14, 7 | M1 : 0, 13, 9, 8, 6, 15 | ";"M0 : 5, 4 | M1 : 11, 3 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";9e-06;0;1
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.2_mMax_2_m0_2\instance3.txt;1041;39;39;15;15;4;"M0 : 7, 11, 3, 2, 13, 6 | M1 : 0, 14, 4, 10, 8, 5 | ";"M0 : 9, 12 | M1 : 1, 15 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.8e-05;0;1
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.2_mMax_2_m0_2\instance4.txt;803.5;18;16;15;15;4;"M0 : 3, 8, 12, 1, 14, 4 | M1 : 0, 15, 11, 6, 2, 9 | ";"M0 : 13, 10 | M1 : 7, 5 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";7e-06;0.125;0.888889
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.4_mMax_2_m0_2\instance0.txt;759.5;48;37;15;15;4;"M0 : 5, 10, 13, 2, 3, 1 | M1 : 0, 8, 15, 7, 14, 6 | ";"M0 : 9, 12 | M1 : 11, 4 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";2.5e-05;0.297297;0.770833
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.4_mMax_2_m0_2\instance1.txt;551.5;42;42;15;15;4;"M0 : 3, 4, 6, 13, 15, 14 | M1 : 0, 8, 11, 7, 9, 2 | ";"M0 : 12, 10 | M1 : 1, 5 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.2e-05;0;1
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.4_mMax_2_m0_2\instance2.txt;588;57;41;15;15;4;"M0 : 8, 14, 10, 13, 7, 6 | M1 : 0, 3, 12, 2, 11, 5 | ";"M0 : 15, 9 | M1 : 1, 4 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";7e-06;0.390244;0.719298
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.4_mMax_2_m0_2\instance3.txt;887.5;57;46;15;15;4;"M0 : 9, 10, 2, 5, 8, 7 | M1 : 0, 14, 11, 3, 4, 12 | ";"M0 : 15, 13 | M1 : 6, 1 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";7e-06;0.23913;0.807018
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.4_mMax_2_m0_2\instance4.txt;819;60;60;15;15;4;"M0 : 4, 10, 7, 8, 6, 3 | M1 : 0, 2, 14, 11, 1, 9 | ";"M0 : 5, 12 | M1 : 13, 15 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";9e-06;0;1
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.6_mMax_2_m0_2\instance0.txt;970.5;21;21;15;15;4;"M0 : 15, 11, 4, 3, 14, 12 | M1 : 0, 10, 5, 7, 9, 6 | ";"M0 : 8, 13 | M1 : 2, 1 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";8e-06;0;1
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.6_mMax_2_m0_2\instance1.txt;1142.5;52;52;15;15;4;"M0 : 11, 10, 2, 15, 8, 1 | M1 : 0, 14, 4, 6, 12, 13 | ";"M0 : 9, 7 | M1 : 5, 3 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";7e-06;0;1
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.6_mMax_2_m0_2\instance2.txt;730.5;48;38;15;15;4;"M0 : 2, 7, 14, 4, 11, 3 | M1 : 0, 5, 10, 8, 9, 12 | ";"M0 : 15, 13 | M1 : 1, 6 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.1e-05;0.263158;0.791667
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.6_mMax_2_m0_2\instance3.txt;938;42;36;15;15;4;"M0 : 9, 8, 10, 13, 3, 14 | M1 : 0, 12, 11, 7, 15, 2 | ";"M0 : 4, 1 | M1 : 5, 6 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";7e-06;0.166667;0.857143
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.6_mMax_2_m0_2\instance4.txt;959.5;41;36;15;15;4;"M0 : 10, 13, 6, 7, 11, 3 | M1 : 0, 8, 9, 4, 12, 15 | ";"M0 : 14, 1 | M1 : 5, 2 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";8e-06;0.138889;0.878049
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.8_mMax_2_m0_2\instance0.txt;664;30;30;15;15;4;"M0 : 10, 4, 12, 5, 9, 11 | M1 : 0, 8, 13, 14, 7, 1 | ";"M0 : 6, 3 | M1 : 15, 2 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1e-05;0;1
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.8_mMax_2_m0_2\instance1.txt;897.5;38;31;15;15;4;"M0 : 6, 12, 4, 11, 9, 14 | M1 : 0, 15, 5, 3, 1, 10 | ";"M0 : 7, 13 | M1 : 2, 8 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.3e-05;0.225806;0.815789
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.8_mMax_2_m0_2\instance2.txt;811;41;23;15;15;4;"M0 : 11, 10, 14, 4, 5, 8 | M1 : 0, 15, 1, 6, 9, 7 | ";"M0 : 13, 12 | M1 : 3, 2 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.3e-05;0.782609;0.560976
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.8_mMax_2_m0_2\instance3.txt;1068;38;38;15;15;4;"M0 : 7, 1, 9, 6, 8, 12 | M1 : 0, 15, 3, 11, 13, 14 | ";"M0 : 2, 10 | M1 : 5, 4 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";9e-06;0;1
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_0.8_mMax_2_m0_2\instance4.txt;1008;34;34;15;15;4;"M0 : 12, 3, 1, 10, 15, 7 | M1 : 0, 6, 5, 11, 4, 14 | ";"M0 : 9, 2 | M1 : 8, 13 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.4e-05;0;1
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_1.0_mMax_2_m0_2\instance0.txt;861;41;39;15;15;4;"M0 : 6, 10, 13, 11, 15, 1 | M1 : 0, 8, 3, 14, 12, 7 | ";"M0 : 9, 2 | M1 : 5, 4 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.4e-05;0.0512821;0.951219
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_1.0_mMax_2_m0_2\instance1.txt;964.5;31;22;15;15;4;"M0 : 9, 6, 2, 4, 10, 1 | M1 : 0, 3, 7, 8, 13, 12 | ";"M0 : 11, 15 | M1 : 5, 14 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";8e-06;0.409091;0.709677
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_1.0_mMax_2_m0_2\instance2.txt;908;29;29;15;15;4;"M0 : 6, 11, 5, 14, 13, 10 | M1 : 0, 2, 7, 12, 9, 3 | ";"M0 : 4, 15 | M1 : 1, 8 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;0;1
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_1.0_mMax_2_m0_2\instance3.txt;862.5;23;23;15;15;4;"M0 : 7, 2, 12, 3, 9, 13 | M1 : 0, 11, 4, 15, 10, 8 | ";"M0 : 1, 14 | M1 : 5, 6 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";8e-06;0;1
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.2_rdd_1.0_mMax_2_m0_2\instance4.txt;870.5;33;33;15;15;4;"M0 : 12, 9, 11, 15, 3, 5 | M1 : 0, 14, 1, 7, 6, 8 | ";"M0 : 2, 10 | M1 : 13, 4 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";8e-06;0;1
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.2_mMax_2_m0_2\instance0.txt;637.5;54;45;15;15;4;"M0 : 12, 6, 7, 4, 5, 13 | M1 : 0, 2, 11, 1, 14, 9 | ";"M0 : 10, 15 | M1 : 8, 3 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";9e-06;0.2;0.833333
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.2_mMax_2_m0_2\instance1.txt;965.5;55;50;15;15;4;"M0 : 5, 13, 1, 9, 15, 7 | M1 : 0, 8, 4, 11, 12, 14 | ";"M0 : 10, 3 | M1 : 6, 2 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.5e-05;0.1;0.909091
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.2_mMax_2_m0_2\instance2.txt;705;42;36;15;15;4;"M0 : 11, 7, 4, 1, 8, 9 | M1 : 0, 14, 2, 3, 13, 12 | ";"M0 : 6, 10 | M1 : 15, 5 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.3e-05;0.166667;0.857143
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.2_mMax_2_m0_2\instance3.txt;891.5;55;55;15;15;4;"M0 : 10, 14, 6, 12, 9, 15 | M1 : 0, 13, 3, 8, 4, 2 | ";"M0 : 5, 7 | M1 : 11, 1 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.3e-05;0;1
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.2_mMax_2_m0_2\instance4.txt;983;64;54;15;15;4;"M0 : 9, 2, 7, 11, 12, 13 | M1 : 0, 10, 15, 5, 3, 4 | ";"M0 : 1, 8 | M1 : 14, 6 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.2e-05;0.185185;0.84375
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.4_mMax_2_m0_2\instance0.txt;1141.5;33;10;15;15;4;"M0 : 7, 12, 10, 5, 11, 9 | M1 : 0, 13, 8, 2, 4, 3 | ";"M0 : 1, 6 | M1 : 14, 15 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.3e-05;2.3;0.30303
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.4_mMax_2_m0_2\instance1.txt;844.5;49;49;15;15;4;"M0 : 15, 4, 12, 5, 6, 11 | M1 : 0, 13, 2, 3, 9, 14 | ";"M0 : 1, 10 | M1 : 8, 7 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.5e-05;0;1
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.4_mMax_2_m0_2\instance2.txt;692.5;54;35;15;15;4;"M0 : 14, 3, 7, 12, 5, 4 | M1 : 0, 9, 6, 13, 1, 2 | ";"M0 : 11, 10 | M1 : 15, 8 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.3e-05;0.542857;0.648148
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.4_mMax_2_m0_2\instance3.txt;805;66;57;15;15;4;"M0 : 1, 11, 4, 6, 8, 3 | M1 : 0, 14, 13, 10, 2, 5 | ";"M0 : 15, 12 | M1 : 9, 7 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";8e-06;0.157895;0.863636
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.4_mMax_2_m0_2\instance4.txt;726.5;57;57;15;15;4;"M0 : 12, 15, 8, 14, 1, 5 | M1 : 0, 6, 4, 13, 7, 3 | ";"M0 : 2, 9 | M1 : 10, 11 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.2e-05;0;1
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.6_mMax_2_m0_2\instance0.txt;896.5;44;36;15;15;4;"M0 : 10, 1, 3, 9, 13, 8 | M1 : 0, 15, 6, 4, 12, 5 | ";"M0 : 14, 2 | M1 : 11, 7 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.3e-05;0.222222;0.818182
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.6_mMax_2_m0_2\instance1.txt;740.5;61;53;15;15;4;"M0 : 15, 8, 5, 3, 1, 12 | M1 : 0, 9, 4, 7, 10, 11 | ";"M0 : 13, 14 | M1 : 2, 6 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.3e-05;0.150943;0.868852
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_15_tf_0.4_rdd_0.6_mMax_2_m0_2\instance2.txt;1011;67;60;15;15;4;"M0 : 9, 4, 15, 6, 5, 3 | M1 : 0, 8, 12, 10, 7, 1 | ";"M0 : 11, 2 | M1 : 13, 14 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_SPT_EDD_WithConstantLateness 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.4e-05;0.116667;0.895522
