InstanceName;InstancePath;sumCj;fonction objective (sum wjUj);fonction objective MIP;N;n;m;HighSpeed Scheduling;LowSpeed Scheduling;Heuristic name;Heuristic description;time;deviation;precision
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.2_rdd_0.6_mMax_1_m0_1\instance4.txt;471.5;27;0;20;5;2;"M0 : 11, 6, 2, 16 | ";"M0 : 17 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";7e-06;1;0;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.2_rdd_0.8_mMax_1_m0_1\instance0.txt;393.5;17;0;20;5;2;"M0 : 10, 16, 4, 14 | ";"M0 : 18 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";7e-06;1;0;
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.2_rdd_0.8_mMax_1_m0_1\instance1.txt;490.5;22;0;20;5;2;"M0 : 18, 6, 19, 15 | ";"M0 : 10 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.2_rdd_0.8_mMax_1_m0_1\instance2.txt;568;20;0;20;5;2;"M0 : 4, 5, 11, 15 | ";"M0 : 3 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.2_rdd_0.8_mMax_1_m0_1\instance3.txt;532.5;29;0;20;5;2;"M0 : 17, 10, 3, 14 | ";"M0 : 12 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.2_rdd_0.8_mMax_1_m0_1\instance4.txt;525;15;0;20;5;2;"M0 : 7, 9, 2, 8 | ";"M0 : 3 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.2_rdd_1.0_mMax_1_m0_1\instance0.txt;503;4;0;20;5;2;"M0 : 10, 4, 14, 5 | ";"M0 : 8 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";9e-06;1;0;
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.2_rdd_1.0_mMax_1_m0_1\instance1.txt;544.5;27;0;20;5;2;"M0 : 3, 6, 10, 13 | ";"M0 : 7 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.2_rdd_1.0_mMax_1_m0_1\instance2.txt;563.5;20;0;20;5;2;"M0 : 10, 2, 9, 3 | ";"M0 : 16 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.2_rdd_1.0_mMax_1_m0_1\instance3.txt;480;27;0;20;5;2;"M0 : 16, 15, 2, 19 | ";"M0 : 3 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.2_rdd_1.0_mMax_1_m0_1\instance4.txt;338.5;7;0;20;5;2;"M0 : 8, 5, 7, 6 | ";"M0 : 20 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.2_mMax_1_m0_1\instance0.txt;333;20;0;20;5;2;"M0 : 15, 13, 2, 11 | ";"M0 : 7 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.2_mMax_1_m0_1\instance1.txt;485.5;28;0;20;5;2;"M0 : 10, 5, 4, 19 | ";"M0 : 17 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.2_mMax_1_m0_1\instance2.txt;475.5;24;0;20;5;2;"M0 : 20, 7, 12, 5 | ";"M0 : 9 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.2_mMax_1_m0_1\instance3.txt;541.5;23;0;20;5;2;"M0 : 19, 20, 18, 10 | ";"M0 : 2 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";8e-06;1;0;
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.2_mMax_1_m0_1\instance4.txt;496.5;22;0;20;5;2;"M0 : 5, 7, 19, 20 | ";"M0 : 8 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.4_mMax_1_m0_1\instance0.txt;486;24;1;20;5;2;"M0 : 6, 12, 3, 2 | ";"M0 : 17 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";9e-06;23;0.0416667
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.4_mMax_1_m0_1\instance1.txt;512;34;0;20;5;2;"M0 : 10, 2, 18, 15 | ";"M0 : 17 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.4_mMax_1_m0_1\instance2.txt;477;28;0;20;5;2;"M0 : 18, 1, 4, 15 | ";"M0 : 8 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";7e-06;1;0;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.4_mMax_1_m0_1\instance3.txt;460.5;28;0;20;5;2;"M0 : 11, 8, 3, 5 | ";"M0 : 17 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.4_mMax_1_m0_1\instance4.txt;513;25;0;20;5;2;"M0 : 7, 9, 2, 5 | ";"M0 : 12 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.6_mMax_1_m0_1\instance0.txt;486.5;27;0;20;5;2;"M0 : 6, 20, 18, 1 | ";"M0 : 14 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.6_mMax_1_m0_1\instance1.txt;478.5;21;0;20;5;2;"M0 : 12, 13, 6, 11 | ";"M0 : 5 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.6_mMax_1_m0_1\instance2.txt;555;21;0;20;5;2;"M0 : 6, 11, 13, 4 | ";"M0 : 2 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.6_mMax_1_m0_1\instance3.txt;494.5;19;0;20;5;2;"M0 : 17, 7, 19, 13 | ";"M0 : 8 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.6_mMax_1_m0_1\instance4.txt;523.5;20;0;20;5;2;"M0 : 5, 12, 18, 7 | ";"M0 : 17 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.8_mMax_1_m0_1\instance0.txt;475;36;0;20;5;2;"M0 : 11, 8, 7, 15 | ";"M0 : 9 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.8_mMax_1_m0_1\instance1.txt;501;26;0;20;5;2;"M0 : 6, 9, 5, 16 | ";"M0 : 11 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.8_mMax_1_m0_1\instance2.txt;504;10;0;20;5;2;"M0 : 10, 5, 16, 2 | ";"M0 : 6 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.8_mMax_1_m0_1\instance3.txt;525;14;0;20;5;2;"M0 : 19, 1, 16, 5 | ";"M0 : 3 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_0.8_mMax_1_m0_1\instance4.txt;511.5;7;0;20;5;2;"M0 : 20, 16, 5, 15 | ";"M0 : 11 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.8e-05;1;0;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_1.0_mMax_1_m0_1\instance0.txt;499.5;20;0;20;5;2;"M0 : 18, 17, 19, 12 | ";"M0 : 2 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_1.0_mMax_1_m0_1\instance1.txt;521.5;23;0;20;5;2;"M0 : 19, 6, 5, 3 | ";"M0 : 11 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_1.0_mMax_1_m0_1\instance2.txt;544.5;26;0;20;5;2;"M0 : 15, 18, 12, 3 | ";"M0 : 20 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_1.0_mMax_1_m0_1\instance3.txt;436;22;0;20;5;2;"M0 : 7, 3, 13, 20 | ";"M0 : 6 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";8e-06;1;0;
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.4_rdd_1.0_mMax_1_m0_1\instance4.txt;542.5;13;0;20;5;2;"M0 : 14, 4, 15, 12 | ";"M0 : 10 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";9e-06;1;0;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.2_mMax_1_m0_1\instance0.txt;470;23;0;20;5;2;"M0 : 14, 15, 11, 5 | ";"M0 : 18 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.2_mMax_1_m0_1\instance1.txt;538.5;34;4;20;5;2;"M0 : 8, 19, 20, 1 | ";"M0 : 7 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;7.5;0.117647
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.2_mMax_1_m0_1\instance2.txt;395;20;0;20;5;2;"M0 : 11, 15, 7, 2 | ";"M0 : 5 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.2_mMax_1_m0_1\instance3.txt;483;25;0;20;5;2;"M0 : 4, 3, 15, 9 | ";"M0 : 1 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.2_mMax_1_m0_1\instance4.txt;492.5;24;0;20;5;2;"M0 : 20, 8, 19, 6 | ";"M0 : 4 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.4_mMax_1_m0_1\instance0.txt;562.5;36;0;20;5;2;"M0 : 7, 3, 13, 8 | ";"M0 : 1 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";1.6e-05;1;0;
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.4_mMax_1_m0_1\instance1.txt;475;31;0;20;5;2;"M0 : 10, 1, 5, 19 | ";"M0 : 8 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";7e-06;1;0;
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.4_mMax_1_m0_1\instance2.txt;531.5;22;0;20;5;2;"M0 : 6, 17, 3, 8 | ";"M0 : 19 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.4_mMax_1_m0_1\instance3.txt;473;19;0;20;5;2;"M0 : 7, 20, 11, 14 | ";"M0 : 15 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";6e-06;1;0;
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.4_mMax_1_m0_1\instance4.txt;514;27;0;20;5;2;"M0 : 18, 1, 3, 11 | ";"M0 : 2 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.6_mMax_1_m0_1\instance0.txt;519.5;29;0;20;5;2;"M0 : 4, 13, 2, 17 | ";"M0 : 18 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.6_mMax_1_m0_1\instance1.txt;529;34;0;20;5;2;"M0 : 13, 16, 4, 1 | ";"M0 : 11 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.6_mMax_1_m0_1\instance2.txt;381;18;0;20;5;2;"M0 : 9, 13, 7, 16 | ";"M0 : 10 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";9e-06;1;0;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.6_mMax_1_m0_1\instance3.txt;553;39;0;20;5;2;"M0 : 11, 10, 15, 5 | ";"M0 : 13 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.6_mMax_1_m0_1\instance4.txt;545;36;0;20;5;2;"M0 : 11, 3, 1, 15 | ";"M0 : 4 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";7e-06;1;0;
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.8_mMax_1_m0_1\instance0.txt;498;18;0;20;5;2;"M0 : 15, 11, 14, 3 | ";"M0 : 2 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.8_mMax_1_m0_1\instance1.txt;511;19;0;20;5;2;"M0 : 9, 4, 17, 16 | ";"M0 : 13 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";5e-06;1;0;
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.8_mMax_1_m0_1\instance2.txt;502.5;24;0;20;5;2;"M0 : 14, 1, 12, 11 | ";"M0 : 13 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";8e-06;1;0;
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_5_N_20_tf_0.6_rdd_0.8_mMax_1_m0_1\instance3.txt;567.5;27;0;20;5;2;"M0 : 18, 20, 15, 9 | ";"M0 : 17 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_LateToEarly 
 and choosing the 1-swap with highest improvement";8e-06;1;0;
