InstanceName;InstancePath;sumCj;fonction objective (sum wjUj);fonction objective MIP;N;n;m;HighSpeed Scheduling;LowSpeed Scheduling;Heuristic name;Heuristic description;time;deviation;precision
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.4_rdd_0.8_mMax_1_m0_1\instance3.txt;1046.5;82;25;30;15;2;"M0 : 1, 3, 14, 21, 16, 9, 18, 11, 12, 4 | ";"M0 : 24, 10, 27, 5, 13 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;228;0.304878
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.4_rdd_0.8_mMax_1_m0_1\instance4.txt;1208.5;81;16;30;15;2;"M0 : 7, 26, 13, 29, 16, 6, 5, 15, 25, 28 | ";"M0 : 24, 2, 20, 4, 10 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;406.25;0.197531
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.4_rdd_1.0_mMax_1_m0_1\instance0.txt;726;63;7;30;15;2;"M0 : 21, 5, 15, 22, 27, 25, 6, 1, 19, 26 | ";"M0 : 24, 29, 14, 8, 11 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";4.2e-05;800;0.111111
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.4_rdd_1.0_mMax_1_m0_1\instance1.txt;1058.5;63;15;30;15;2;"M0 : 19, 3, 18, 24, 21, 14, 13, 30, 22, 5 | ";"M0 : 12, 2, 1, 29, 15 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.3e-05;320;0.238095
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.4_rdd_1.0_mMax_1_m0_1\instance2.txt;770;52;4;30;15;2;"M0 : 6, 5, 11, 17, 12, 15, 2, 8, 21, 18 | ";"M0 : 23, 26, 19, 30, 9 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.5e-05;1200;0.0769231
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.4_rdd_1.0_mMax_1_m0_1\instance3.txt;1149;75;10;30;15;2;"M0 : 27, 13, 25, 19, 30, 18, 5, 4, 10, 21 | ";"M0 : 22, 23, 29, 24, 9 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";3.3e-05;650;0.133333
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.4_rdd_1.0_mMax_1_m0_1\instance4.txt;1415;73;18;30;15;2;"M0 : 14, 17, 15, 13, 16, 2, 8, 23, 29, 26 | ";"M0 : 18, 7, 12, 10, 4 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;305.556;0.246575
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.2_mMax_1_m0_1\instance0.txt;915.5;89;23;30;15;2;"M0 : 26, 16, 13, 29, 9, 15, 4, 28, 7, 27 | ";"M0 : 6, 1, 20, 22, 23 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;286.957;0.258427
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.2_mMax_1_m0_1\instance1.txt;1049;86;13;30;15;2;"M0 : 21, 11, 4, 17, 13, 15, 25, 12, 26, 10 | ";"M0 : 9, 29, 19, 14, 23 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";2.5e-05;561.538;0.151163
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.2_mMax_1_m0_1\instance2.txt;1111.5;80;21;30;15;2;"M0 : 28, 8, 7, 2, 6, 12, 29, 21, 25, 17 | ";"M0 : 16, 5, 19, 10, 18 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.5e-05;280.952;0.2625
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.2_mMax_1_m0_1\instance3.txt;669;72;13;30;15;2;"M0 : 1, 23, 29, 21, 24, 20, 19, 13, 6, 10 | ";"M0 : 15, 14, 12, 17, 8 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.7e-05;453.846;0.180556
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.2_mMax_1_m0_1\instance4.txt;1051;93;17;30;15;2;"M0 : 20, 22, 2, 28, 7, 4, 5, 12, 15, 24 | ";"M0 : 27, 8, 17, 9, 11 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;447.059;0.182796
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.4_mMax_1_m0_1\instance0.txt;1752.5;88;24;30;15;2;"M0 : 16, 26, 24, 15, 4, 22, 23, 3, 29, 14 | ";"M0 : 13, 27, 17, 18, 10 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.6e-05;266.667;0.272727
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.4_mMax_1_m0_1\instance1.txt;675;70;23;30;15;2;"M0 : 19, 20, 15, 22, 10, 16, 8, 24, 27, 21 | ";"M0 : 23, 30, 6, 13, 12 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";3.3e-05;204.348;0.328571
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.4_mMax_1_m0_1\instance2.txt;965.5;77;14;30;15;2;"M0 : 15, 13, 17, 7, 23, 3, 20, 5, 6, 28 | ";"M0 : 14, 25, 30, 19, 4 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.3e-05;450;0.181818
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.4_mMax_1_m0_1\instance3.txt;901;73;30;30;15;2;"M0 : 7, 25, 8, 5, 1, 22, 2, 19, 30, 17 | ";"M0 : 29, 15, 11, 10, 28 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.8e-05;143.333;0.410959
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.4_mMax_1_m0_1\instance4.txt;503;67;27;30;15;2;"M0 : 17, 26, 3, 21, 30, 18, 25, 10, 19, 12 | ";"M0 : 6, 2, 13, 8, 4 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.2e-05;148.148;0.402985
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.6_mMax_1_m0_1\instance0.txt;771.5;67;15;30;15;2;"M0 : 7, 19, 6, 30, 29, 1, 5, 21, 10, 8 | ";"M0 : 14, 9, 2, 3, 18 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;346.667;0.223881
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.6_mMax_1_m0_1\instance1.txt;374.5;43;5;30;15;2;"M0 : 27, 13, 26, 25, 3, 10, 17, 8, 5, 2 | ";"M0 : 15, 6, 30, 14, 18 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.5e-05;760;0.116279
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.6_mMax_1_m0_1\instance2.txt;894.5;67;14;30;15;2;"M0 : 15, 1, 29, 19, 7, 10, 24, 3, 21, 4 | ";"M0 : 23, 17, 14, 22, 18 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";2.2e-05;378.571;0.208955
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.6_mMax_1_m0_1\instance3.txt;1316;80;40;30;15;2;"M0 : 20, 13, 7, 9, 2, 24, 19, 16, 17, 21 | ";"M0 : 22, 8, 25, 12, 5 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.6e-05;100;0.5
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.6_mMax_1_m0_1\instance4.txt;938;93;29;30;15;2;"M0 : 22, 25, 30, 9, 20, 19, 28, 14, 13, 2 | ";"M0 : 21, 23, 18, 24, 8 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;220.69;0.311828
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.8_mMax_1_m0_1\instance0.txt;1007.5;83;22;30;15;2;"M0 : 10, 26, 7, 30, 11, 5, 2, 21, 17, 12 | ";"M0 : 1, 9, 15, 18, 25 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.9e-05;277.273;0.26506
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.8_mMax_1_m0_1\instance1.txt;986.5;67;32;30;15;2;"M0 : 2, 30, 29, 16, 18, 9, 13, 22, 26, 15 | ";"M0 : 5, 19, 7, 8, 27 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.6e-05;109.375;0.477612
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.8_mMax_1_m0_1\instance2.txt;1378;69;13;30;15;2;"M0 : 5, 23, 12, 7, 9, 11, 27, 20, 18, 21 | ";"M0 : 10, 25, 2, 6, 15 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;430.769;0.188406
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.8_mMax_1_m0_1\instance3.txt;1564;91;21;30;15;2;"M0 : 5, 11, 25, 3, 7, 21, 17, 20, 24, 4 | ";"M0 : 1, 28, 14, 18, 9 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.6e-05;333.333;0.230769
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_0.8_mMax_1_m0_1\instance4.txt;1055.5;73;15;30;15;2;"M0 : 20, 18, 12, 13, 9, 22, 17, 7, 24, 5 | ";"M0 : 2, 3, 14, 25, 27 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.3e-05;386.667;0.205479
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_1.0_mMax_1_m0_1\instance0.txt;1045.5;66;28;30;15;2;"M0 : 12, 3, 21, 19, 15, 22, 17, 13, 26, 28 | ";"M0 : 5, 10, 9, 8, 20 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;135.714;0.424242
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_1.0_mMax_1_m0_1\instance1.txt;893;64;12;30;15;2;"M0 : 27, 19, 2, 28, 26, 10, 8, 12, 15, 9 | ";"M0 : 29, 1, 6, 4, 24 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;433.333;0.1875
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_1.0_mMax_1_m0_1\instance2.txt;1446;90;19;30;15;2;"M0 : 22, 21, 7, 20, 6, 3, 28, 29, 25, 5 | ";"M0 : 26, 23, 11, 13, 8 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;373.684;0.211111
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_1.0_mMax_1_m0_1\instance3.txt;546;35;8;30;15;2;"M0 : 28, 13, 27, 8, 1, 23, 26, 3, 19, 14 | ";"M0 : 22, 2, 7, 12, 9 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.5e-05;337.5;0.228571
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.6_rdd_1.0_mMax_1_m0_1\instance4.txt;963;58;16;30;15;2;"M0 : 19, 26, 29, 30, 17, 6, 28, 10, 18, 14 | ";"M0 : 21, 16, 1, 27, 3 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.6e-05;262.5;0.275862
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.2_mMax_1_m0_1\instance0.txt;1185;89;29;30;15;2;"M0 : 11, 25, 3, 28, 8, 23, 22, 1, 18, 15 | ";"M0 : 26, 14, 5, 24, 2 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.3e-05;206.897;0.325843
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.2_mMax_1_m0_1\instance1.txt;1035.5;97;31;30;15;2;"M0 : 2, 28, 27, 22, 14, 18, 8, 6, 26, 21 | ";"M0 : 20, 3, 12, 29, 16 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.3e-05;212.903;0.319588
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.2_mMax_1_m0_1\instance2.txt;998.5;67;19;30;15;2;"M0 : 20, 9, 21, 3, 27, 18, 12, 23, 5, 8 | ";"M0 : 29, 14, 22, 25, 1 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.3e-05;252.632;0.283582
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.2_mMax_1_m0_1\instance3.txt;1231;118;46;30;15;2;"M0 : 23, 3, 21, 28, 11, 6, 14, 19, 13, 12 | ";"M0 : 5, 18, 25, 29, 20 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.5e-05;156.522;0.38983
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.2_mMax_1_m0_1\instance4.txt;708;66;26;30;15;2;"M0 : 20, 2, 5, 4, 21, 3, 10, 22, 23, 13 | ";"M0 : 26, 12, 16, 28, 25 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;153.846;0.393939
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.4_mMax_1_m0_1\instance0.txt;873;64;20;30;15;2;"M0 : 9, 12, 25, 29, 30, 27, 4, 18, 15, 3 | ";"M0 : 28, 19, 6, 7, 11 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.3e-05;220;0.3125
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.4_mMax_1_m0_1\instance1.txt;1040.5;84;23;30;15;2;"M0 : 27, 22, 18, 14, 17, 29, 30, 3, 25, 13 | ";"M0 : 9, 23, 5, 16, 1 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.6e-05;265.217;0.27381
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.4_mMax_1_m0_1\instance2.txt;1161;97;45;30;15;2;"M0 : 14, 5, 20, 13, 27, 30, 9, 28, 10, 2 | ";"M0 : 7, 29, 21, 12, 15 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;115.556;0.463918
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.4_mMax_1_m0_1\instance3.txt;1173;88;43;30;15;2;"M0 : 11, 26, 16, 9, 12, 4, 14, 28, 7, 8 | ";"M0 : 27, 20, 25, 22, 3 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.4e-05;104.651;0.488636
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.4_mMax_1_m0_1\instance4.txt;1047.5;92;22;30;15;2;"M0 : 10, 8, 23, 28, 13, 30, 14, 18, 27, 19 | ";"M0 : 20, 4, 11, 29, 22 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.3e-05;318.182;0.23913
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.6_mMax_1_m0_1\instance0.txt;885;69;16;30;15;2;"M0 : 8, 26, 12, 9, 17, 13, 15, 22, 21, 24 | ";"M0 : 7, 5, 28, 23, 3 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.3e-05;331.25;0.231884
instance1;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.6_mMax_1_m0_1\instance1.txt;1118;68;25;30;15;2;"M0 : 1, 13, 4, 10, 8, 11, 2, 7, 29, 9 | ";"M0 : 6, 18, 23, 20, 14 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.7e-05;172;0.367647
instance2;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.6_mMax_1_m0_1\instance2.txt;1306.5;91;28;30;15;2;"M0 : 30, 24, 14, 27, 15, 16, 12, 8, 3, 19 | ";"M0 : 2, 25, 23, 22, 7 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.3e-05;225;0.307692
instance3;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.6_mMax_1_m0_1\instance3.txt;527;57;11;30;15;2;"M0 : 1, 9, 6, 25, 29, 23, 4, 17, 2, 26 | ";"M0 : 15, 12, 11, 7, 14 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.7e-05;418.182;0.192982
instance4;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.6_mMax_1_m0_1\instance4.txt;499;48;6;30;15;2;"M0 : 1, 6, 4, 18, 14, 16, 20, 5, 2, 27 | ";"M0 : 24, 19, 30, 28, 3 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.2e-05;700;0.125
instance0;C:\Users\benhi\source\repos\BiLevel_Scheduling_Industry_4.0\instances\performances\n_15_N_30_tf_0.8_rdd_0.8_mMax_1_m0_1\instance0.txt;1155.5;83;17;30;15;2;"M0 : 24, 27, 7, 12, 14, 11, 5, 20, 15, 16 | ";"M0 : 29, 9, 4, 1, 30 | ";"LSolver - Best of All Decision && FSolver - Best 1-Swap Heuristic";"Applying the selection rules : L_LWPTRule 
 and selecting the best solution from these selection rules
Checking 1-swap possibility with : F_Dumb 
 and choosing the 1-swap with highest improvement";1.3e-05;388.235;0.204819
